ref_area.label;source.label;indicator.label;sex.label;classif1.label;time;obs_value;note_source.label;;;;;;;;;;;;;;;;;;;;;;;;
Austria;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2022;72674;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Austria;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2022;28163;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Netherlands;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2016;135.845;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Netherlands;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2016;30.198;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Norway;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2016;33.214;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Norway;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2016;8.394;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Poland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2016;138.224;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Poland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2016;36.771;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Portugal;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2016;37.245;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Portugal;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2016;11.809;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Romania;LFS - Household Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2016;23.828;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Romania;LFS - Household Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2016;11.208;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Serbia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2016;13.999;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Serbia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2016;3.572;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Slovakia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2016;7.653;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Slovakia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2016;2.021;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Slovenia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2016;10.138;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Slovenia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2016;3.294;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Sweden;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2016;90.086;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Sweden;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2016;26.203;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Albania;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;0.246;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Albania;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Austria;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;47.254;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Austria;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;13.663;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Belgium;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;63.241;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Belgium;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;12.546;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Bulgaria;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;26.345;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Bulgaria;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;9.664;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Bosnia and Herzegovina;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;1.542;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Bosnia and Herzegovina;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Switzerland;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;61.577;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Switzerland;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;14.769;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Czechia;LFS - Labour Force Sample Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;63.539;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Czechia;LFS - Labour Force Sample Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;9.589;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Germany;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;364.453;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Germany;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;113.409;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Denmark;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;52.438;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Denmark;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;13.726;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Spain;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;194.625;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Spain;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;55.223;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Estonia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;9.245;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Estonia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;2.723;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Finland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;43.426;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Finland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;14.677;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
France;LFS - Employment Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;271.841;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
France;LFS - Employment Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;66.062;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom of Great Britain and Northern Ireland;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;526.455;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom of Great Britain and Northern Ireland;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;140.35;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Greece;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;12.268;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Greece;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;3.871;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Croatia;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;10.156;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Croatia;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;3.46;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Hungary;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;41.49;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Hungary;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;9.711;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Ireland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;41.118;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Ireland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;19.743;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Iceland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;2.925;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Iceland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;1.172;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Italy;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;209.016;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Italy;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;56.196;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Kosovo;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;0.461;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Kosovo;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Lithuania;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;9.561;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Lithuania;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;2.939;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Luxembourg;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;2.726;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Latvia;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;7.713;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Latvia;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;2.445;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
North Macedonia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;3.292;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
North Macedonia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;0.779;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Malta;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;2.815;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Malta;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;0.632;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Netherlands;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;128.308;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Netherlands;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;24.942;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Norway;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;32.602;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Norway;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;9.291;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Poland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;133.157;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Poland;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;34.821;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Portugal;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;34.925;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Portugal;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;10.419;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Romania;LFS - Household Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;26.061;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Romania;LFS - Household Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;11.376;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Serbia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;10.925;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Serbia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;2.067;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Slovakia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;24.531;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Slovakia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;3.58;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Slovenia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;12.24;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Slovenia;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;4.051;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Sweden;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;84.975;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Sweden;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2015;23.634;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Albania;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2014;0.581;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Albania;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2014;;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Austria;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2014;44.763;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Austria;LFS - Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2014;12.142;Repository: ILO-STATISTICS - Micro data processing;;;;;;;;;;;;;;;;;;;;;;;;
Belgium;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2014;57.224;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Belgium;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2014;13.055;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Bulgaria;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Male;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2014;20.507;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
Bulgaria;LFS - EU Labour Force Survey;Employment by sex and economic activity - ISIC level 2 (thousands);Sex: Female;Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities;2014;6.12;Repository: Eurostat special tabulation;;;;;;;;;;;;;;;;;;;;;;;;
